,id,title,original_language,release_date,vote_average,popularity,adult
14493,9563,Any Given Sunday,en,1999-12-22,6.8,15.955,False
14494,2652,Hard Candy,en,2005-01-14,6.8,17.562,False
14495,1946,eXistenZ,en,1999-04-14,6.8,14.579,False
14496,1871,Fantomas,fr,1964-11-04,6.8,11.148,False
14497,785457,Afterlife of the Party,en,2021-09-02,6.8,16.527,False
14498,1991,Death Proof,en,2007-05-22,6.8,18.94,False
14499,879,Hook,en,1991-04-10,6.8,31.226,False
14500,95,Armageddon,en,1998-07-01,6.8,37.16,False
14501,862965,Emily the Criminal,en,2022-08-12,6.8,64.166,False
14502,606566,The Best Years,it,2020-02-13,6.8,9.812,False
14503,498402,Aline,fr,2020-11-19,6.8,21.381,False
14504,332979,Bleed for This,en,2016-11-04,6.8,15.409,False
14505,84175,Beasts of the Southern Wild,en,2012-06-29,6.8,9.281,False
14506,76726,Chronicle,en,2012-02-01,6.8,40.597,False
14507,9430,Go,en,1999-04-09,6.8,14.946,False
14508,8272,The Savages,en,2007-01-19,6.8,10.267,False
14509,563710,Angela's Christmas,en,2017-12-02,6.8,8.611,False
14510,507086,Jurassic World Dominion,en,2022-06-01,6.8,198.297,False
14511,374416,Where Am I Going?,it,2016-01-01,6.8,9.922,False
14512,41233,Step Up 3D,en,2010-08-04,6.8,28.936,False
14513,10780,Overboard,en,1987-12-16,6.8,23.127,False
14514,9270,Brick,en,2006-03-31,6.8,14.145,False
14515,9059,Tales from the Crypt: Demon Knight,en,1995-01-13,6.8,15.147,False
14516,668640,Official Competition,es,2021-09-04,6.8,10.677,False
14517,472734,Dumplin',en,2018-12-20,6.8,12.694,False
14518,57214,Project X,en,2012-03-01,6.8,60.423,False
14519,31592,The Old Dark House,en,1932-10-19,6.8,5.674,False
14520,29702,Tenebre,it,1982-10-28,6.8,10.18,False
14521,14900,The Great Muppet Caper,en,1981-06-26,6.8,9.061,False
14522,9058,Only You,en,1994-03-04,6.8,15.97,False
14523,8848,The Bank Job,en,2008-02-28,6.8,26.372,False
14524,786705,Confessions of an Invisible Girl,pt,2021-09-22,6.8,14.053,False
14525,525661,Bombshell,en,2019-12-13,6.8,23.245,False
14526,454227,Outlaw King,en,2018-09-06,6.8,20.813,False
14527,401847,Can You Ever Forgive Me?,en,2018-10-19,6.8,18.651,False
14528,390734,Kingsglaive: Final Fantasy XV,ja,2016-07-09,6.8,18.77,False
14529,47943,With a Friend Like Harry...,fr,2000-08-15,6.8,8.439,False
14530,13682,Pooh's Heffalump Movie,en,2005-02-11,6.8,15.993,False
14531,11843,The Return of the Pink Panther,en,1975-05-21,6.8,20.17,False
14532,9433,The Edge,en,1997-09-06,6.8,17.629,False
14533,6399,Who Finds a Friend Finds a Treasure,it,1981-12-09,6.8,14.295,False
14534,303857,Dragon Ball Z: Resurrection 'F',ja,2015-04-18,6.8,61.007,False
14535,38537,Nati stanchi,it,2002-03-01,6.8,5.556,False
14536,13813,Defiance,en,2008-12-31,6.8,20.201,False
14537,11091,Riding in Cars with Boys,en,2001-10-19,6.8,15.431,False
14538,10711,French Connection II,en,1975-05-18,6.8,11.112,False
14539,2140,Kiss of the Dragon,en,2001-07-06,6.8,19.755,False
14540,776797,The Sadness,zh,2021-01-22,6.8,29.359,False
14541,475132,A Private War,en,2018-11-16,6.8,13.339,False
14542,207686,The House at the End of Time,es,2013-06-21,6.8,8.467,False
14543,82992,Fast & Furious 6,en,2013-05-21,6.8,8.926,False
14544,37735,Easy A,en,2010-09-16,6.8,26.235,False
14545,15247,The Ipcress File,en,1965-03-18,6.8,11.038,False
14546,11774,Lemony Snicket's A Series of Unfortunate Events,en,2004-12-16,6.8,24.215,False
14547,11162,The Merchant of Venice,en,2004-12-03,6.8,14.881,False
14548,10697,The Taste of Others,fr,2000-03-01,6.8,6.973,False
14549,9567,Tears of the Sun,en,2003-03-07,6.8,35.286,False
14550,928344,Weird: The Al Yankovic Story,en,2022-09-08,6.8,15.664,False
14551,514921,The Aeronauts,en,2019-11-04,6.8,18.479,False
14552,393764,The African Doctor,fr,2016-06-08,6.8,8.745,False
14553,370663,Below Her Mouth,en,2017-02-10,6.8,70.04,False
14554,283366,Miss Peregrine's Home for Peculiar Children,en,2016-09-27,6.8,37.99,False
14555,252171,A Girl Walks Home Alone at Night,en,2014-11-21,6.8,12.248,False
14556,98548,People Like Us,en,2012-06-29,6.8,14.829,False
14557,44896,Rango,en,2011-03-02,6.8,49.813,False
14558,616803,Breaking Surface,sv,2020-02-14,6.8,15.938,False
14559,49049,Dredd,en,2012-09-07,6.8,24.518,False
14560,33908,Three… Extremes,ko,2004-08-20,6.8,7.677,False
14561,10627,Taps,en,1981-12-20,6.8,15.402,False
14562,592863,Respect,en,2021-08-12,6.8,14.363,False
14563,225574,Non-Stop,en,2014-02-26,6.8,24.542,False
14564,170522,Asterix: The Mansions of the Gods,fr,2014-11-26,6.8,13.776,False
14565,3079,The Curse of Frankenstein,en,1957-05-20,6.8,9.619,False
14566,1903,Vanilla Sky,en,2001-12-10,6.8,26.689,False
14567,262551,Babysitting,fr,2014-04-16,6.8,11.381,False
14568,253412,Everest,en,2015-09-10,6.8,24.781,False
14569,87502,Flight,en,2012-11-02,6.8,23.861,False
14570,56415,A Gang Story,fr,2011-11-10,6.8,8.204,False
14571,426249,Lords of Chaos,en,2018-09-20,6.8,14.186,False
14572,37768,Borotalco,it,1982-01-22,6.8,9.056,False
14573,2005,Sister Act,en,1992-05-28,6.8,17.698,False
14574,598896,Land,en,2021-02-12,6.8,19.14,False
14575,39013,Winter's Bone,en,2010-06-11,6.8,15.731,False
14576,10019,Mannequin,en,1987-02-13,6.8,29.844,False
14577,9871,Ginger Snaps,en,2000-08-01,6.8,14.967,False
14578,4031,Going Places,fr,1974-03-20,6.8,17.615,False
14579,2023,Hidalgo,en,2004-02-04,6.8,20.901,False
14580,1978,Stage Fright,en,1950-02-23,6.8,8.678,False
14581,795813,I'm Your Man,de,2021-07-01,6.8,10.679,False
14582,283704,Leopardi,it,2014-10-16,6.8,9.822,False
14583,138832,We're the Millers,en,2013-08-07,6.8,40.769,False
14584,47292,Pokémon: Giratina and the Sky Warrior,ja,2008-07-19,6.8,22.377,False
14585,32250,Ju-on: The Curse,ja,2000-02-11,6.8,11.53,False
14586,11381,Tommy Boy,en,1995-03-31,6.8,13.062,False
14587,3509,A Scanner Darkly,en,2006-07-07,6.8,15.626,False
14588,340485,American Honey,en,2016-09-30,6.8,12.284,False
14589,193613,Metallica: Through the Never,en,2013-09-25,6.8,10.497,False
14590,77459,A Monster in Paris,fr,2011-10-12,6.8,19.883,False
14591,13342,Fast Times at Ridgemont High,en,1982-08-13,6.8,17.236,False
14592,476669,The King's Man,en,2021-12-22,6.8,74.928,False
14593,54441,Angel of Evil,it,2010-09-06,6.8,7.231,False
14594,21506,Noroi: The Curse,ja,2005-08-20,6.8,13.56,False
14595,16962,Barbie Fairytopia: Magic of the Rainbow,en,2007-03-13,6.8,23.953,False
14596,318917,Look Who's Back,de,2015-10-08,6.8,12.761,False
14597,86838,Seven Psychopaths,en,2012-10-12,6.8,14.258,False
14598,567797,The Dry,en,2021-01-01,6.8,22.482,False
14599,72190,World War Z,en,2013-06-20,6.8,85.374,False
14600,27130,I Walked with a Zombie,en,1943-04-21,6.8,10.12,False
14601,21531,Barking Dogs Never Bite,ko,2000-02-19,6.8,11.738,False
14602,18377,200 Pounds Beauty,ko,2006-12-14,6.8,13.07,False
14603,15167,Barbie in the Nutcracker,en,2001-09-30,6.8,35.326,False
14604,836009,Against the Ice,en,2022-02-10,6.8,15.397,False
14605,744276,After Ever Happy,en,2022-08-24,6.8,138.993,False
14606,648579,The Unbearable Weight of Massive Talent,en,2022-04-20,6.8,40.988,False
14607,513399,Super Crazy,es,2018-07-04,6.8,6.661,False
14608,511817,Wendell & Wild,en,2022-10-21,6.8,33.936,False
14609,209451,Jersey Boys,en,2014-06-05,6.8,11.601,False
14610,55725,Win Win,en,2011-03-18,6.8,6.006,False
14611,9282,11:14,en,2003-09-05,6.8,10.782,False
14612,4523,Enchanted,en,2007-11-20,6.8,36.236,False
14613,454,Romeo + Juliet,en,1996-11-01,6.8,23.514,False
14614,277,Underworld,en,2003-09-19,6.8,33.96,False
14615,253980,Marvel One-Shot: All Hail the King,en,2014-02-04,6.8,10.252,False
14616,25941,Harry Brown,en,2009-11-11,6.8,10.504,False
14617,14337,Primer,en,2004-10-08,6.8,23.219,False
14618,13510,Eden Lake,en,2008-09-12,6.8,22.495,False
14619,9972,Lock Up,en,1989-08-04,6.8,17.068,False
14620,158011,The Call,en,2013-03-14,6.8,21.549,False
14621,131631,The Hunger Games: Mockingjay - Part 1,en,2014-11-19,6.8,66.331,False
14622,19403,The Mechanic,en,1972-10-06,6.8,12.249,False
14623,600583,The Power of the Dog,en,2021-10-25,6.8,23.777,False
14624,258152,Party Central,en,2014-02-20,6.8,10.393,False
14625,126963,Dragon Ball Z: Battle of Gods,ja,2013-03-30,6.8,49.447,False
14626,26171,Everybody's Fine,en,2009-12-04,6.8,15.957,False
14627,11708,Chitty Chitty Bang Bang,en,1968-12-17,6.8,17.639,False
14628,446894,Smallfoot,en,2018-09-20,6.8,16.15,False
14629,300666,Bravetown,en,2015-05-08,6.8,10.284,False
14630,150689,Cinderella,en,2015-03-06,6.8,82.104,False
14631,19200,Shadows and Fog,en,1991-12-05,6.8,10.715,False
14632,17961,Torment,fr,1994-02-16,6.8,11.847,False
14633,17365,The Parallax View,en,1974-06-14,6.8,20.295,False
14634,512195,Red Notice,en,2021-11-04,6.8,80.407,False
14635,478159,Patrick,en,2018-06-29,6.8,9.654,False
14636,44249,The Legend Is Born: Ip Man,cn,2010-06-24,6.8,2.544,False
14637,24100,The Little Vampire,en,2000-10-27,6.8,16.205,False
14638,17894,The Beautician and the Beast,en,1997-02-07,6.8,10.077,False
14639,15723,The Big Kahuna,en,1999-11-17,6.8,11.407,False
14640,11134,Police Story 3: Super Cop,cn,1992-07-04,6.8,34.198,False
14641,10935,Heaven's Gate,en,1980-11-19,6.8,13.038,False
14642,6961,The Wedding Date,en,2005-02-04,6.8,14.77,False
14643,464502,Acrimony,en,2018-03-30,6.8,11.673,False
14644,339405,Christine,en,2016-10-14,6.8,6.593,False
14645,11163,Fellini Satyricon,it,1969-09-18,6.8,10.606,False
14646,417670,Loro 1,it,2018-04-24,6.8,6.529,False
14647,272693,The DUFF,en,2015-02-20,6.8,19.484,False
14648,188166,Blue Ruin,en,2014-04-25,6.8,11.586,False
14649,24106,The Black Cat,en,1934-05-07,6.8,6.68,False
14650,22051,Adam,en,2009-07-07,6.8,9.859,False
14651,11013,Secretary,en,2002-09-20,6.8,24.059,False
14652,416194,The Quake,no,2018-08-31,6.8,25.749,False
14653,10156,History of the World: Part I,en,1981-06-12,6.8,16.027,False
14654,5038,Vicky Cristina Barcelona,en,2008-08-15,6.8,15.416,False
14655,811592,One Shot,en,2021-11-05,6.8,41.345,False
14656,548066,Level 16,en,2018-02-20,6.8,25.829,False
14657,84332,Safety Not Guaranteed,en,2012-06-08,6.8,12.037,False
14658,44629,Animal Kingdom,en,2010-06-03,6.8,16.004,False
14659,4170,Trade,en,2007-01-23,6.8,22.446,False
14660,629017,Run Hide Fight,en,2021-06-17,6.8,28.549,False
14661,107985,The World's End,en,2013-07-18,6.8,17.541,False
14662,57243,The Women on the 6th Floor,fr,2010-12-20,6.8,7.626,False
14663,41216,Legend of the Guardians: The Owls of Ga'Hoole,en,2010-07-10,6.8,21.671,False
14664,15144,Sixteen Candles,en,1984-05-04,6.8,18.559,False
14665,10785,The Thing from Another World,en,1951-04-05,6.8,14.093,False
14666,8976,A Lot Like Love,en,2005-04-21,6.8,13.127,False
14667,8852,Prince of Darkness,en,1987-10-23,6.8,17.525,False
14668,2462,Hibernatus,fr,1969-09-10,6.8,10.727,False
14669,431,Cube,en,1997-09-09,6.8,15.498,False
14670,629176,Samaritan,en,2022-08-25,6.8,69.243,False
14671,581392,Peninsula,ko,2020-07-15,6.8,32.367,False
14672,49763,Bad Moon,en,1996-11-01,6.8,8.188,False
14673,11223,Coma,en,1978-01-06,6.8,15.118,False
14674,10649,The Enforcer,en,1976-12-20,6.8,22.824,False
14675,49367,Two Sons of Francisco,pt,2005-08-19,6.8,7.149,False
14676,597156,The Boys in the Band,en,2020-09-30,6.8,11.495,False
14677,11092,Presumed Innocent,en,1990-07-26,6.8,15.304,False
14678,27554,The Panic in Needle Park,en,1971-06-01,6.8,10.444,False
14679,14522,Black Beauty,en,1994-07-29,6.8,15.124,False
14680,12178,Miss Pettigrew Lives for a Day,en,2008-03-07,6.8,12.172,False
14681,9647,Scrooged,en,1988-11-22,6.8,18.08,False
14682,8193,Napoleon Dynamite,en,2004-06-11,6.8,14.362,False
14683,466,Klute,en,1971-06-23,6.8,11.935,False
14684,668482,Roald Dahl's Matilda the Musical,en,2022-11-25,6.8,109.08,False
14685,452970,Mazinger Z: Infinity,ja,2017-10-27,6.8,21.586,False
14686,159824,Hotel Transylvania 2,en,2015-09-21,6.8,32.367,False
14687,157841,The Young and Prodigious T.S. Spivet,en,2013-10-16,6.8,15.376,False
14688,9387,Conan the Barbarian,en,1982-04-02,6.8,35.187,False
14689,116776,Dragon Ball: Mystical Adventure,ja,1988-07-09,6.8,19.299,False
14690,33542,Rumble in the Bronx,cn,1995-01-21,6.8,23.734,False
14691,29161,Phenomena,en,1985-01-25,6.8,16.404,False
14692,28089,The Messenger,en,2009-11-13,6.8,9.951,False
14693,20115,Opera,it,1987-12-19,6.8,11.639,False
14694,13648,Resident Evil: Degeneration,ja,2008-02-13,6.8,18.775,False
14695,10212,Ravenous,en,1999-01-01,6.8,12.348,False
14696,778106,Along for the Ride,en,2022-05-06,6.8,12.724,False
14697,256917,The Water Diviner,en,2014-12-25,6.8,12.184,False
14698,16995,State of Play,en,2009-04-17,6.8,25.693,False
14699,796,Cruel Intentions,en,1999-03-05,6.8,23.433,False
14700,400579,Tully,en,2018-05-04,6.8,15.415,False
14701,25475,Tinker Bell and the Lost Treasure,en,2009-09-03,6.8,35.809,False
14702,12160,Wyatt Earp,en,1994-06-24,6.8,15.509,False
14703,11935,Capricorn One,en,1977-12-10,6.8,16.942,False
14704,2142,Cop Land,en,1997-08-15,6.8,17.547,False
14705,578189,Black and Blue,en,2019-10-25,6.8,19.305,False
14706,44351,Rabbits,en,2002-06-09,6.8,7.899,False
14707,19548,The Restaurant,fr,1966-09-09,6.8,7.71,False
14708,14924,Sid and Nancy,en,1986-10-24,6.8,9.41,False
14709,11313,Hearts in Atlantis,en,2001-09-07,6.8,12.539,False
14710,9655,She's the Man,en,2006-03-17,6.8,26.976,False
14711,530723,Bad Education,en,2019-09-08,6.8,12.527,False
14712,228161,Home,en,2015-03-18,6.8,36.479,False
14713,17908,My Dog Skip,en,2000-01-12,6.8,9.992,False
14714,9737,Bad Boys,en,1995-04-07,6.8,26.309,False
14715,539892,Freaks,en,2019-09-13,6.8,19.54,False
14716,467012,Satan's Slaves,id,2017-09-28,6.8,11.812,False
14717,424277,Annette,en,2021-07-06,6.8,13.534,False
14718,369885,Allied,en,2016-11-17,6.8,16.623,False
14719,11240,My Beautiful Laundrette,en,1985-11-16,6.8,11.703,False
14720,504603,The World Is Yours,fr,2018-08-15,6.8,8.803,False
14721,297725,The Man Who Killed Don Quixote,en,2018-05-19,6.8,12.926,False
14722,267463,The 10 Year Plan,en,2014-09-06,6.8,12.319,False
14723,254578,Phoenix,de,2014-09-25,6.8,8.547,False
14724,1494,Curse of the Golden Flower,zh,2006-12-14,6.8,19.589,False
14725,552688,The Mother,en,2023-05-04,6.8,293.57,False
14726,374458,Graduation,ro,2016-05-20,6.8,6.361,False
14727,239566,Get on Up,en,2014-08-01,6.8,7.797,False
14728,581387,Ashfall,ko,2019-12-19,6.8,28.011,False
14729,20504,The Book of Eli,en,2010-01-11,6.8,23.344,False
14730,11003,The Wedding Singer,en,1998-02-13,6.8,19.327,False
14731,8489,Ali,en,2001-12-10,6.8,15.389,False
14732,776328,Marilyn's Eyes,it,2021-10-14,6.8,7.685,False
14733,188927,Star Trek Beyond,en,2016-07-07,6.8,40.613,False
14734,19997,Niagara,en,1953-01-26,6.8,11.615,False
14735,670429,Witch Hunt,en,2021-10-01,6.8,18.047,False
14736,592984,Hillbilly Elegy,en,2020-11-09,6.8,12.142,False
14737,401246,The Square,en,2017-08-25,6.8,12.565,False
14738,337676,"Mektoub, My Love: Canto Uno",fr,2017-09-07,6.8,14.485,False
14739,11144,They Called Him Bulldozer,it,1978-09-15,6.8,6.466,False
14740,10222,Kickboxer,en,1989-04-20,6.8,16.426,False
14741,569547,Black Mirror: Bandersnatch,en,2018-12-28,6.8,24.699,False
14742,369192,Battle of the Sexes,en,2017-09-22,6.8,12.791,False
14743,198184,Chappie,en,2015-03-04,6.8,94.672,False
14744,145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,sv,2013-12-25,6.8,12.78,False
14745,11086,The Majestic,en,2001-12-21,6.8,12.073,False
14746,9319,The Last Boy Scout,en,1991-03-19,6.8,19.172,False
14747,2255,Chasing Amy,en,1997-04-04,6.8,13.436,False
14748,1947,An Unfinished Life,en,2005-09-09,6.8,13.501,False
14749,817648,Home Team,en,2022-01-28,6.8,19.343,False
14750,256924,Danny Collins,en,2015-03-19,6.8,12.653,False
14751,42691,Oedipus Rex,it,1967-09-07,6.8,12.756,False
14752,554241,Playing with Fire,en,2019-11-08,6.8,16.765,False
14753,524216,The Mortuary Collection,en,2020-10-08,6.8,20.199,False
14754,449443,Den of Thieves,en,2018-01-18,6.8,41.542,False
14755,369770,The Sense of Wonder,fr,2015-12-16,6.8,8.285,False
14756,79443,The Smurfs: A Christmas Carol,en,2011-12-02,6.8,13.63,False
14757,1858,Transformers,en,2007-06-27,6.8,65.63,False
14758,1125,Dreamgirls,en,2006-12-25,6.8,15.157,False
14759,760104,X,en,2022-03-17,6.8,126.948,False
14760,443463,Leave No Trace,en,2018-06-29,6.8,15.882,False
14761,252178,'71,en,2014-10-10,6.8,13.048,False
14762,41402,Let Me In,en,2010-10-01,6.8,14.416,False
14763,37137,The Naked Gun 2½: The Smell of Fear,en,1991-06-28,6.8,22.767,False
14764,12706,Croupier,en,1998-06-25,6.8,10.386,False
14765,6973,In the Valley of Elah,en,2007-08-31,6.8,15.794,False
14766,763329,Red Rocket,en,2021-12-10,6.8,10.632,False
14767,348765,Alaska,it,2015-11-05,6.8,6.513,False
14768,286519,Boychoir,en,2014-09-04,6.8,10.61,False
14769,10060,Get Rich or Die Tryin',en,2005-11-09,6.8,20.433,False
14770,9481,The Bone Collector,en,1999-11-04,6.8,20.766,False
14771,4985,The Longest Yard,en,1974-08-21,6.8,15.505,False
14772,2616,Uncle Buck,en,1989-08-16,6.8,16.023,False
14773,1870,Fantomas Unleashed,fr,1965-12-08,6.8,14.766,False
14774,468202,The Girl in the Fog,it,2017-10-26,6.8,15.768,False
14775,278427,Family Guy Presents: It's a Trap!,en,2010-12-21,6.8,17.761,False
14776,31135,Mickey and the Beanstalk,en,1947-09-27,6.8,8.63,False
14777,30596,Bodyguards and Assassins,cn,2009-12-18,6.8,8.358,False
14778,548537,I Am Jonas,fr,2018-11-23,6.8,10.031,False
14779,444090,The Ash Lad: In the Hall of the Mountain King,no,2017-09-29,6.8,21.416,False
14780,186161,The Gilded Cage,fr,2013-04-19,6.8,8.004,False
14781,174733,Metro,ru,2013-02-21,6.8,7.494,False
14782,691,The Spy Who Loved Me,en,1977-07-07,6.8,27.394,False
14783,14609,Ultimate Avengers: The Movie,en,2006-02-21,6.8,13.728,False
14784,11522,Pretty in Pink,en,1986-02-28,6.8,20.109,False
14785,2266,Paris Je T'aime,fr,2006-06-21,6.8,12.67,False
14786,638597,Yes Day,en,2021-03-12,6.8,18.887,False
14787,538225,Deadwood: The Movie,en,2019-06-01,6.8,12.486,False
14788,352161,The Clan,es,2015-08-13,6.8,8.417,False
14789,10758,Waitress,en,2007-05-25,6.8,8.598,False
14790,9740,Hannibal,en,2001-02-08,6.8,5.106,False
14791,5854,Family Plot,en,1976-04-09,6.8,11.661,False
14792,2293,Mallrats,en,1995-10-20,6.8,12.456,False
14793,760741,Beast,en,2022-08-11,6.8,109.387,False
14794,11633,Appleseed,ja,2004-04-17,6.8,10.851,False
14795,11129,Human Traffic,en,1999-06-04,6.8,8.454,False
14796,10195,Thor,en,2011-04-21,6.8,72.825,False
14797,4566,Michael Clayton,en,2007-10-12,6.8,12.734,False
14798,751741,Night at the Museum: Kahmunrah Rises Again,en,2022-12-09,6.8,46.056,False
14799,614292,Bad Tales,it,2020-06-15,6.8,9.257,False
14800,351145,Retribution,es,2015-09-21,6.8,12.994,False
14801,303991,Demolition,en,2015-04-08,6.8,14.466,False
14802,154400,The Drop,en,2014-09-12,6.8,25.555,False
14803,21474,Bring It On: Fight to the Finish,en,2009-07-31,6.8,1.285,False
14804,10586,The Ghost and the Darkness,en,1996-10-11,6.8,28.876,False
14805,10364,Catch-22,en,1970-06-24,6.8,11.413,False
14806,16411,Initial D,cn,2005-05-12,6.8,14.65,False
14807,16366,Joseph: King of Dreams,en,2000-11-07,6.8,31.865,False
14808,1365,Monster's Ball,en,2001-06-07,6.8,16.28,False
14809,338762,Bloodshot,en,2020-03-05,6.8,31.228,False
14810,321697,Steve Jobs,en,2015-10-09,6.8,16.772,False
14811,261102,The Club of the Misunderstood,es,2014-12-25,6.8,7.604,False
14812,91745,Romeo & Juliet,en,2013-09-12,6.8,13.129,False
14813,51052,Arthur Christmas,en,2011-11-10,6.8,18.568,False
14814,873126,My Name Is Vendetta,it,2022-11-30,6.8,93.063,False
14815,603519,Beats,en,2019-06-19,6.8,9.821,False
14816,448776,A Prayer Before Dawn,en,2018-05-24,6.8,20.515,False
14817,419635,Kodachrome,en,2017-09-08,6.8,7.606,False
14818,283235,99 Homes,en,2015-09-25,6.8,13.237,False
14819,249397,Nymphomaniac: Vol. II,en,2013-12-25,6.8,52.838,False
14820,1680,King Kong vs. Godzilla,ja,1962-08-11,6.8,14.599,False
14821,38285,Il ragazzo di campagna,it,1984-12-20,6.8,10.915,False
14822,10897,The Little Rascals,en,1994-08-05,6.8,30.173,False
14823,9654,The Italian Job,en,2003-05-30,6.8,34.24,False
14824,366672,Paws of Fury: The Legend of Hank,en,2022-07-14,6.8,32.519,False
14825,46169,Twitches Too,en,2007-10-12,6.8,12.486,False
14826,12626,Broadcast News,en,1987-12-16,6.8,10.828,False
14827,9411,Fallen,en,1998-01-01,6.8,17.153,False
14828,9062,Love Story,en,1970-12-16,6.8,11.576,False
14829,105077,Battlestar Galactica: The Plan,en,2009-10-27,6.8,10.987,False
14830,10045,District B13,fr,2004-11-09,6.8,15.462,False
14831,9272,The Good Son,en,1993-09-24,6.8,13.101,False
14832,8348,Thunderbolt and Lightfoot,en,1974-05-23,6.8,13.487,False
14833,722149,Luther: The Fallen Sun,en,2023-02-24,6.8,34.014,False
14834,10846,The Tiger and the Snow,it,2005-10-14,6.8,9.402,False
14835,9469,He Got Game,en,1998-05-01,6.8,13.362,False
